OlinkID;AssayType;UniProt;Assay;Panel;Block;DataAnalysisRefID;BimodalDistribution;LODNPX;LODCount;LODMethod;Version
OID50880;assay;P50914;RPL14;Reveal;1;R10001;FALSE;-4.08753545467711;164;lod_count;10.0.0
OID50881;assay;Q2MKA7;RSPO1;Reveal;1;R10001;FALSE;-1.68422401985888;2350;lod_npx;10.0.0
OID50882;assay;Q9BXY4;RSPO3;Reveal;1;R10001;FALSE;-4.1132287774588;2078;lod_npx;10.0.0
OID50883;assay;Q9BSG5;RTBDN;Reveal;1;R10001;FALSE;-4.14282767484682;540;lod_npx;10.0.0
OID50884;assay;Q9BZR6;RTN4R;Reveal;1;R10001;FALSE;-1.80175877140067;1286;lod_npx;10.0.0
OID50885;assay;P80511;S100A12;Reveal;1;R10001;FALSE;-4.16174785125051;964;lod_npx;10.0.0
OID50886;assay;Q99584;S100A13;Reveal;1;R10001;FALSE;-5.7583588924184;366;lod_npx;10.0.0
OID50887;assay;Q96FQ6;S100A16;Reveal;1;R10001;FALSE;-4.18046101616969;620;lod_npx;10.0.0
OID50888;assay;Q8IVG5;SAMD9L;Reveal;1;R10001;FALSE;-2.759295708885;2406;lod_npx;10.0.0
OID50889;assay;O75995;SASH3;Reveal;1;R10001;FALSE;-4.41017892221749;11428;lod_npx;10.0.0
OID50890;assay;O14828;SCAMP3;Reveal;1;R10001;FALSE;-4.12655833257612;452;lod_npx;10.0.0
OID50891;assay;Q14108;SCARB2;Reveal;1;R10001;FALSE;-3.91342871904235;1028;lod_npx;10.0.0
OID50892;assay;P13521;SCG2;Reveal;1;R10001;FALSE;-2.37021417168984;8408;lod_npx;10.0.0
OID50893;assay;Q8IWT1;SCN4B;Reveal;1;R10001;FALSE;-4.90565937643986;296;lod_count;10.0.0
OID50894;assay;Q9HB40;SCPEP1;Reveal;1;R10001;FALSE;0.0393652203211605;24094;lod_npx;10.0.0
OID50895;assay;Q14160;SCRIB;Reveal;1;R10001;FALSE;-2.56892224085962;1174;lod_npx;10.0.0
OID50896;assay;Q12765;SCRN1;Reveal;1;R10001;FALSE;-1.89757005742659;826;lod_npx;10.0.0
OID50897;assay;P21912;SDHB;Reveal;1;R10001;FALSE;-1.66072818499031;4498;lod_npx;10.0.0
OID50898;assay;Q9UBV2;SEL1L;Reveal;1;R10001;FALSE;-1.17102749428464;3932;lod_npx;10.0.0
OID50899;assay;Q92599;SEPTIN8;Reveal;1;R10001;FALSE;-0.138316146510159;7766;lod_npx;10.0.0
OID50900;assay;P48594;SERPINB4;Reveal;1;R10001;FALSE;-1.44428909053056;40856;lod_npx;10.0.0
OID50901;assay;P50452;SERPINB8;Reveal;1;R10001;FALSE;-4.23698695333336;484;lod_npx;10.0.0
OID50902;assay;P50453;SERPINB9;Reveal;1;R10001;FALSE;-1.38941928807913;940;lod_npx;10.0.0
OID50903;assay;O75830;SERPINI2;Reveal;1;R10001;FALSE;-0.973063593882361;292;lod_count;10.0.0
OID50904;assay;Q53H47;SETMAR;Reveal;1;R10001;FALSE;-2.7659245362002;3298;lod_npx;10.0.0
OID50905;assay;Q53EL9;SEZ6;Reveal;1;R10001;FALSE;-1.21538298571589;2176;lod_npx;10.0.0
OID50906;assay;Q6UXD5;SEZ6L2;Reveal;1;R10001;FALSE;-1.58548829065583;648;lod_npx;10.0.0
OID50907;assay;O60880;SH2D1A;Reveal;1;R10001;FALSE;-1.25730680827774;352;lod_npx;10.0.0
OID50908;assay;A1X283;SH3PXD2B;Reveal;1;R10001;FALSE;-2.34218560850075;1902;lod_npx;10.0.0
OID50909;assay;Q96LC7;SIGLEC10;Reveal;1;R10001;FALSE;-2.32465891422367;1872;lod_npx;10.0.0
OID50910;assay;O43699;SIGLEC6;Reveal;1;R10001;FALSE;-6.82878715892896;150;lod_count;10.0.0
OID50911;assay;Q9NYZ4;SIGLEC8;Reveal;1;R10001;FALSE;-4.26152955627394;496;lod_npx;10.0.0
OID50912;assay;Q9Y336;SIGLEC9;Reveal;1;R10001;FALSE;-4.20229169199929;722;lod_npx;10.0.0
OID50913;assay;Q9H173;SIL1;Reveal;1;R10001;FALSE;-1.21995037801953;12726;lod_npx;10.0.0
OID50914;assay;Q8IXJ6;SIRT2;Reveal;1;R10001;FALSE;-2.2320246099552;1632;lod_npx;10.0.0
OID50915;assay;Q86WV1;SKAP1;Reveal;1;R10001;FALSE;-4.79302935336163;194;lod_count;10.0.0
OID50916;assay;Q9H6Q3;SLA2;Reveal;1;R10001;FALSE;0.0944552930764359;3478;lod_npx;10.0.0
OID50917;assay;Q9NQ25;SLAMF7;Reveal;1;R10001;FALSE;-1.09887005684322;1406;lod_npx;10.0.0
OID50918;assay;Q96PX8;SLITRK1;Reveal;1;R10001;FALSE;-0.890206593957925;11820;lod_npx;10.0.0
OID50919;assay;Q9H156;SLITRK2;Reveal;1;R10001;FALSE;-3.5860401753026;1094;lod_npx;10.0.0
OID50920;assay;Q9H5Y7;SLITRK6;Reveal;1;R10001;FALSE;-0.86725539240043;5012;lod_npx;10.0.0
OID50921;assay;Q14BN4;SLMAP;Reveal;1;R10001;FALSE;-4.26293145031386;150;lod_count;10.0.0
OID50922;assay;P84022;SMAD3;Reveal;1;R10001;FALSE;0.103852703991618;9960;lod_npx;10.0.0
OID50923;assay;Q99717;SMAD5;Reveal;1;R10001;FALSE;-2.13664754841865;7036;lod_npx;10.0.0
OID50924;assay;O76070;SNCG;Reveal;1;R10001;FALSE;-5.44718934806347;224;lod_count;10.0.0
OID50925;assay;Q8TER0;SNED1;Reveal;1;R10001;FALSE;-2.83856009636785;1416;lod_npx;10.0.0
OID50926;assay;Q9Y5X3;SNX5;Reveal;1;R10001;FALSE;0.510646986093829;6050;lod_npx;10.0.0
OID50928;assay;Q6UWN8;SPINK6;Reveal;1;R10001;FALSE;-5.24476116783693;1884;lod_npx;10.0.0
OID50929;assay;Q08629;SPOCK1;Reveal;1;R10001;FALSE;-5.47995859461355;764;lod_npx;10.0.0
OID50930;assay;Q9UBC9;SPRR3;Reveal;1;R10001;FALSE;-2.02339847636985;200360;lod_npx;10.0.0
OID50931;assay;P37108;SRP14;Reveal;1;R10001;FALSE;-1.21581589085642;1860;lod_npx;10.0.0
OID50932;assay;P78362;SRPK2;Reveal;1;R10001;FALSE;-0.554572219879137;1302;lod_npx;10.0.0
OID50933;assay;Q11201;ST3GAL1;Reveal;1;R10001;FALSE;-0.450551713200135;7574;lod_npx;10.0.0
OID50934;assay;O95630;STAMBP;Reveal;1;R10001;FALSE;-5.91278470131765;212;lod_count;10.0.0
OID50935;assay;P52630;STAT2;Reveal;1;R10001;FALSE;0.0914442692926609;10848;lod_npx;10.0.0
OID50936;assay;Q15831;STK11;Reveal;1;R10001;FALSE;-1.72281514229947;2566;lod_npx;10.0.0
OID50937;assay;Q12846;STX4;Reveal;1;R10001;FALSE;-0.957906108119007;8582;lod_npx;10.0.0
OID50938;assay;O15400;STX7;Reveal;1;R10001;FALSE;-6.04526618180277;380;lod_npx;10.0.0
OID50939;assay;Q9UNK0;STX8;Reveal;1;R10001;FALSE;-0.260501360853547;17636;lod_npx;10.0.0
OID50941;assay;Q06520;SULT2A1;Reveal;1;R10001;FALSE;-1.55356383658267;4056;lod_npx;10.0.0
OID50942;assay;Q5VX71;SUSD4;Reveal;1;R10001;FALSE;-0.492634496191148;6508;lod_npx;10.0.0
OID50943;assay;Q9UH65;SWAP70;Reveal;1;R10001;FALSE;-3.88681665381897;724;lod_npx;10.0.0
OID50944;assay;P21579;SYT1;Reveal;1;R10001;FALSE;0.428298932855077;3628;lod_npx;10.0.0
OID50945;assay;P09758;TACSTD2;Reveal;1;R10001;FALSE;-3.12735732279281;6052;lod_npx;10.0.0
OID50946;assay;Q7Z5A7;TAFA5;Reveal;1;R10001;FALSE;-3.1767744060376;1990;lod_npx;10.0.0
OID50947;assay;Q86VP1;TAX1BP1;Reveal;1;R10001;FALSE;-1.47695004458829;4022;lod_npx;10.0.0
OID50948;assay;O14776;TCERG1;Reveal;1;R10001;FALSE;-3.63874852523382;3374;lod_npx;10.0.0
OID50949;assay;P56279;TCL1A;Reveal;1;R10001;FALSE;-2.5863432904509;1890;lod_npx;10.0.0
OID50950;assay;P01266;TG;Reveal;1;R10001;FALSE;-0.207457985573348;28084;lod_npx;10.0.0
OID50951;assay;P01135;TGFA;Reveal;1;R10001;FALSE;-1.25643242660931;9506;lod_npx;10.0.0
OID50952;assay;P01137;TGFB1;Reveal;1;R10001;FALSE;0.0280936346509129;1762;lod_npx;10.0.0
OID50953;assay;P36897;TGFBR1;Reveal;1;R10001;FALSE;-0.039311305179059;238;lod_count;10.0.0
OID50954;assay;P40225;THPO;Reveal;1;R10001;FALSE;-2.80691360605925;5346;lod_npx;10.0.0
OID50955;assay;Q15399;TLR1;Reveal;1;R10001;FALSE;-1.08652323996939;1894;lod_npx;10.0.0
OID50956;assay;O15455;TLR3;Reveal;1;R10001;FALSE;-5.87207283341869;178;lod_count;10.0.0
OID50957;assay;Q96A25;TMEM106A;Reveal;1;R10001;FALSE;-0.713429827257357;1214;lod_npx;10.0.0
OID50958;assay;Q86YD3;TMEM25;Reveal;1;R10001;FALSE;-2.00008236872697;612;lod_npx;10.0.0
OID50959;assay;O60235;TMPRSS11D;Reveal;1;R10001;FALSE;-0.937271149826869;9222;lod_npx;10.0.0
OID50960;assay;P98073;TMPRSS15;Reveal;1;R10001;FALSE;-1.52952299492567;4922;lod_npx;10.0.0
OID50961;assay;Q9H3S3;TMPRSS5;Reveal;1;R10001;FALSE;-3.3979357203137;234;lod_count;10.0.0
OID50962;assay;P98066;TNFAIP6;Reveal;1;R10001;FALSE;-3.56650489643582;1932;lod_npx;10.0.0
OID50963;assay;O00220;TNFRSF10A;Reveal;1;R10001;FALSE;-2.42698979593805;630;lod_npx;10.0.0
OID50964;assay;O14763;TNFRSF10B;Reveal;1;R10001;FALSE;-5.8594567065316;174;lod_count;10.0.0
OID50965;assay;Q9Y6Q6;TNFRSF11A;Reveal;1;R10001;FALSE;-2.5398409817115;2270;lod_npx;10.0.0
OID50966;assay;Q9NS68;TNFRSF19;Reveal;1;R10001;FALSE;-4.51980936652467;592;lod_npx;10.0.0
OID50967;assay;O95407;TNFRSF6B;Reveal;1;R10001;FALSE;-3.07552751902569;3364;lod_npx;10.0.0
OID50968;assay;Q07011;TNFRSF9;Reveal;1;R10001;FALSE;-4.02721989544283;204;lod_count;10.0.0
OID50970;assay;O14788;TNFSF11;Reveal;1;R10001;FALSE;-1.72332357392867;4088;lod_npx;10.0.0
OID50971;assay;O43508;TNFSF12;Reveal;1;R10001;FALSE;-4.71705957458536;1818;lod_npx;10.0.0
OID50972;assay;O43557;TNFSF14;Reveal;1;R10001;FALSE;-5.23870310979517;650;lod_npx;10.0.0
OID50973;assay;Q15025;TNIP1;Reveal;1;R10001;FALSE;-0.823718599426964;17204;lod_npx;10.0.0
OID50974;assay;Q92752;TNR;Reveal;1;R10001;FALSE;-6.25974261359355;1340;lod_npx;10.0.0
OID50975;assay;Q02880;TOP2B;Reveal;1;R10001;FALSE;-1.97084672372217;4742;lod_npx;10.0.0
OID50976;assay;Q15661;TPSAB1;Reveal;1;R10001;FALSE;-1.38799776474942;6384;lod_npx;10.0.0
OID50977;assay;O43715;TRIAP1;Reveal;1;R10001;FALSE;-0.527953138422562;968;lod_npx;10.0.0
OID50978;assay;P19474;TRIM21;Reveal;1;R10001;FALSE;-1.96545917241529;1142;lod_npx;10.0.0
OID50979;assay;Q14258;TRIM25;Reveal;1;R10001;FALSE;-4.56443281532977;222;lod_count;10.0.0
OID50980;assay;Q9C035;TRIM5;Reveal;1;R10001;FALSE;0.617073085643511;15870;lod_npx;10.0.0
OID50981;assay;Q8NG06;TRIM58;Reveal;1;R10001;FALSE;-3.10694712469421;772;lod_npx;10.0.0
OID50983;assay;P40222;TXLNA;Reveal;1;R10001;FALSE;-0.935038314955462;6722;lod_npx;10.0.0
OID50984;assay;Q9BSL1;UBAC1;Reveal;1;R10001;FALSE;-2.42449482616165;8888;lod_npx;10.0.0
OID50985;assay;P63146;UBE2B;Reveal;1;R10001;FALSE;-1.23484082971655;312;lod_npx;10.0.0
OID50986;assay;P11441;UBL4A;Reveal;1;R10001;FALSE;-3.16535182281882;2418;lod_npx;10.0.0
OID50987;assay;Q5VY80_Q9BZM5;RAET1L_ULBP2;Reveal;1;R10001;FALSE;-2.25583491485709;822;lod_npx;10.0.0
OID50988;assay;P13051;UNG;Reveal;1;R10001;FALSE;-0.149077643489995;722;lod_npx;10.0.0
OID50989;assay;O60763;USO1;Reveal;1;R10001;FALSE;-1.65494047865791;7434;lod_npx;10.0.0
OID50990;assay;P40818;USP8;Reveal;1;R10001;FALSE;-3.07340012298129;1880;lod_npx;10.0.0
OID50991;assay;Q9BV40;VAMP8;Reveal;1;R10001;FALSE;-0.707074983065496;746;lod_npx;10.0.0
OID50993;assay;Q9UKW4;VAV3;Reveal;1;R10001;FALSE;1.09481945369337;21720;lod_npx;10.0.0
OID50994;assay;P15692;VEGFA;Reveal;1;R10001;FALSE;-6.66130389986955;150;lod_count;10.0.0
OID50995;assay;P49765;VEGFB;Reveal;1;R10001;FALSE;-2.16478167202042;664;lod_npx;10.0.0
OID50996;assay;O43915;VEGFD;Reveal;1;R10001;FALSE;-5.78198613411804;534;lod_npx;10.0.0
OID50997;assay;O15240;VGF;Reveal;1;R10001;FALSE;-4.09387998300498;454;lod_npx;10.0.0
OID50998;assay;O95498;VNN2;Reveal;1;R10001;FALSE;-2.76801041549806;632;lod_npx;10.0.0
OID50999;assay;Q86VR7;VSIG10L;Reveal;1;R10001;FALSE;-3.58978292209552;318;lod_npx;10.0.0
OID51000;assay;P62760;VSNL1;Reveal;1;R10001;FALSE;-1.6624685108869;1466;lod_npx;10.0.0
OID51001;assay;Q6PCB0;VWA1;Reveal;1;R10001;FALSE;-4.21540855687981;898;lod_npx;10.0.0
OID51002;assay;Q2TAL6;VWC2;Reveal;1;R10001;FALSE;-4.22554210112207;588;lod_npx;10.0.0
OID51004;assay;Q9UPY6;WASF3;Reveal;1;R10001;FALSE;0.509599104595831;58478;lod_npx;10.0.0
OID51005;assay;A4D1P6;WDR91;Reveal;1;R10001;FALSE;-1.92344561865939;630;lod_npx;10.0.0
OID51006;assay;Q9Y5W5;WIF1;Reveal;1;R10001;FALSE;-8.37694798242392;160;lod_count;10.0.0
OID51007;assay;O00308;WWP2;Reveal;1;R10001;FALSE;-3.43228043126294;1476;lod_npx;10.0.0
OID51008;assay;P47992;XCL1;Reveal;1;R10001;FALSE;-1.50961041192743;2404;lod_npx;10.0.0
OID51009;assay;P07947;YES1;Reveal;1;R10001;FALSE;-3.62073341112636;580;lod_npx;10.0.0
OID51010;assay;Q5VVQ6;YOD1;Reveal;1;R10001;FALSE;-1.16106136547725;2718;lod_npx;10.0.0
OID51011;assay;Q9H171;ZBP1;Reveal;1;R10001;FALSE;-2.82714825507083;6648;lod_npx;10.0.0
OID51012;assay;Q13105;ZBTB17;Reveal;1;R10001;FALSE;-1.24853488289413;4086;lod_npx;10.0.0
OID51013;assay;Q7Z7L7;ZER1;Reveal;1;R10001;FALSE;-0.197568215891813;15384;lod_npx;10.0.0
OID51014;assay;Q8WV99;ZFAND2B;Reveal;1;R10001;FALSE;-1.08210875205998;13788;lod_npx;10.0.0
OID51017;assay;P16112;ACAN;Reveal;1;R10001;FALSE;-5.79739032245988;1928;lod_npx;10.0.0
OID51018;assay;P78325;ADAM8;Reveal;1;R10001;FALSE;-3.77316276989167;10878;lod_npx;10.0.0
OID51019;assay;O00244;ATOX1;Reveal;1;R10001;FALSE;-4.73548294072527;1098;lod_npx;10.0.0
OID51020;assay;P20851;C4BPB;Reveal;1;R10001;FALSE;-5.5292706722508;374;lod_npx;10.0.0
OID51021;assay;Q99731;CCL19;Reveal;1;R10001;FALSE;-9.16483747123836;150;lod_count;10.0.0
OID51022;assay;P13500;CCL2;Reveal;1;R10001;FALSE;-8.25192746995212;150;lod_count;10.0.0
OID51023;assay;P55773;CCL23;Reveal;1;R10001;FALSE;-9.14544467883307;150;lod_count;10.0.0
OID51024;assay;P13236;CCL4;Reveal;1;R10001;FALSE;-6.393945400674;856;lod_npx;10.0.0
OID51027;assay;P20138;CD33;Reveal;1;R10001;FALSE;-7.37797862287447;554;lod_npx;10.0.0
OID51029;assay;P22223;CDH3;Reveal;1;R10001;FALSE;-2.83816579795266;10974;lod_npx;10.0.0
OID51030;assay;Q9NY25;CLEC5A;Reveal;1;R10001;FALSE;-7.55035362604961;516;lod_npx;10.0.0
OID51034;assay;P09603;CSF1;Reveal;1;R10001;FALSE;-7.6292641226715;600;lod_npx;10.0.0
OID51035;assay;Q99895;CTRC;Reveal;1;R10001;FALSE;-7.97758836563843;150;lod_count;10.0.0
OID51036;assay;Q9UBX1;CTSF;Reveal;1;R10001;FALSE;-3.84049035799391;12680;lod_npx;10.0.0
OID51037;assay;P09341;CXCL1;Reveal;1;R10001;FALSE;-4.60152877120281;1124;lod_npx;10.0.0
OID51038;assay;P02778;CXCL10;Reveal;1;R10001;FALSE;-6.34069603719277;612;lod_npx;10.0.0
OID51039;assay;O14625;CXCL11;Reveal;1;R10001;FALSE;-6.99670086915321;152;lod_count;10.0.0
OID51041;assay;P80162;CXCL6;Reveal;1;R10001;FALSE;-6.25802352440079;278;lod_count;10.0.0
OID51042;assay;Q07325;CXCL9;Reveal;1;R10001;FALSE;-5.08618547572741;2270;lod_npx;10.0.0
OID51043;assay;P22413;ENPP1;Reveal;1;R10001;FALSE;-6.45037110922038;842;lod_npx;10.0.0
OID51045;assay;Q15303;ERBB4;Reveal;1;R10001;FALSE;-5.05635720621213;1094;lod_npx;10.0.0
OID51047;assay;P15311;EZR;Reveal;1;R10001;FALSE;-4.42375096596137;466;lod_npx;10.0.0
OID51048;assay;O95750;FGF19;Reveal;1;R10001;FALSE;-5.88417366013826;4520;lod_npx;10.0.0
OID51049;assay;P09958;FURIN;Reveal;1;R10001;FALSE;-4.30435445257096;7952;lod_npx;10.0.0
OID51052;assay;Q9BQS7;HEPH;Reveal;1;R10001;FALSE;-7.3938668695782;184;lod_count;10.0.0
OID51053;assay;P15260;IFNGR1;Reveal;1;R10001;FALSE;-6.34012879529822;1280;lod_npx;10.0.0
OID51054;assay;Q14116;IL18;Reveal;1;R10001;FALSE;-8.38089195640197;150;lod_count;10.0.0
OID51055;assay;P35968;KDR;Reveal;1;R10001;FALSE;-8.01351733092817;150;lod_count;10.0.0
OID51056;assay;P21583;KITLG;Reveal;1;R10001;FALSE;-8.5553563528343;540;lod_npx;10.0.0
OID51058;assay;Q16773;KYAT1;Reveal;1;R10001;FALSE;-6.40077450365639;488;lod_npx;10.0.0
OID51059;assay;P32004;L1CAM;Reveal;1;R10001;FALSE;-7.23030718434126;808;lod_npx;10.0.0
OID51061;assay;P06858;LPL;Reveal;1;R10001;FALSE;-7.73441910968601;150;lod_count;10.0.0
OID51062;assay;Q02750;MAP2K1;Reveal;1;R10001;FALSE;-2.1463329221167;30462;lod_npx;10.0.0
OID51064;assay;P08582;MELTF;Reveal;1;R10001;FALSE;-8.06841522598101;402;lod_npx;10.0.0
OID51066;assay;P09238;MMP10;Reveal;1;R10001;FALSE;-8.92880093408401;344;lod_npx;10.0.0
OID51067;assay;O14594;NCAN;Reveal;1;R10001;FALSE;-0.923953756097116;40516;lod_npx;10.0.0
OID51068;assay;Q92832;NELL1;Reveal;1;R10001;FALSE;-3.25405398073121;9238;lod_npx;10.0.0
OID51070;assay;O95502;NPTXR;Reveal;1;R10001;FALSE;-9.01381337337403;300;lod_count;10.0.0
OID51072;assay;P51888;PRELP;Reveal;1;R10001;FALSE;-3.91278914088642;4232;lod_npx;10.0.0
OID51073;assay;P23467;PTPRB;Reveal;1;R10001;FALSE;-6.12714377586708;526;lod_npx;10.0.0
OID51074;assay;P23471;PTPRZ1;Reveal;1;R10001;FALSE;-8.67177775749431;150;lod_count;10.0.0
OID51076;assay;Q9HCK4;ROBO2;Reveal;1;R10001;FALSE;-6.59740889223277;1144;lod_npx;10.0.0
OID51077;assay;P31949;S100A11;Reveal;1;R10001;FALSE;-3.9264091533815;34262;lod_npx;10.0.0
OID51078;assay;Q9Y286;SIGLEC7;Reveal;1;R10001;FALSE;-7.03755511517449;1030;lod_npx;10.0.0
OID51079;assay;P17405;SMPD1;Reveal;1;R10001;FALSE;-4.23445567667335;5778;lod_npx;10.0.0
OID51082;assay;P16035;TIMP2;Reveal;1;R10001;FALSE;-2.5726697554441;150;lod_count;10.0.0
OID51084;assay;O00300;TNFRSF11B;Reveal;1;R10001;FALSE;-7.87360628997014;150;lod_count;10.0.0
OID51085;assay;O14836;TNFRSF13B;Reveal;1;R10001;FALSE;-8.68306136271108;150;lod_count;10.0.0
OID51086;assay;O75888;TNFSF13;Reveal;1;R10001;FALSE;-5.95251710792388;2098;lod_npx;10.0.0
OID51089;assay;Q9BZE9;ASPSCR1;Reveal;1;R10001;FALSE;-1.32440844492004;5056;lod_npx;10.0.0
OID51090;assay;P49366;DHPS;Reveal;1;R10001;FALSE;-1.76213381710016;150;lod_count;10.0.0
OID51091;assay;Q9NQ88;TIGAR;Reveal;1;R10001;FALSE;-1.54283612351343;618;lod_npx;10.0.0
OID51092;assay;Q8TEQ0;SNX29;Reveal;1;R10001;FALSE;-3.14440930740436;176;lod_count;10.0.0
OID51093;assay;P06307;CCK;Reveal;1;R10001;FALSE;-1.17999085953359;710;lod_npx;10.0.0
OID51094;assay;P33316;DUT;Reveal;1;R10001;FALSE;-0.411876932683434;2758;lod_npx;10.0.0
OID51095;assay;Q92597;NDRG1;Reveal;1;R10001;FALSE;-2.8021442372274;390;lod_npx;10.0.0
OID51096;assay;Q9NRA1;PDGFC;Reveal;1;R10001;FALSE;-0.839025152464209;836;lod_npx;10.0.0
OID51097;assay;Q15643;TRIP11;Reveal;1;R10001;FALSE;-2.48743970735467;468;lod_npx;10.0.0
OID51098;assay;P35520;CBS;Reveal;1;R10001;FALSE;-0.333191771378023;712;lod_npx;10.0.0
OID51099;assay;Q15262;PTPRK;Reveal;1;R10001;FALSE;0.641855440194826;8350;lod_npx;10.0.0
OID51100;assay;P25685;DNAJB1;Reveal;1;R10001;FALSE;-2.07762909633025;1804;lod_npx;10.0.0
OID51101;assay;Q9Y570;PPME1;Reveal;1;R10001;FALSE;-1.91797232320101;346;lod_npx;10.0.0
OID51102;assay;Q6UB99;ANKRD11;Reveal;1;R10001;FALSE;-0.0980420298582567;3546;lod_npx;10.0.0
OID51103;assay;P49789;FHIT;Reveal;1;R10001;FALSE;-0.511079631060205;8328;lod_npx;10.0.0
OID50004;assay;P24385;CCND1;Reveal;1;R10002;FALSE;0.129675447853183;2422;lod_npx;10.0.0
OID50005;assay;Q8N2Z9;CENPS;Reveal;1;R10002;FALSE;-1.07995605809305;1196;lod_npx;10.0.0
OID50006;assay;P11308;ERG;Reveal;1;R10002;FALSE;-2.20928274154992;560;lod_npx;10.0.0
OID50007;assay;Q9UI08;EVL;Reveal;1;R10002;FALSE;-2.81346391689249;558;lod_npx;10.0.0
OID50008;assay;Q9UH90;FBXO40;Reveal;1;R10002;FALSE;-0.0871530895867135;22214;lod_npx;10.0.0
OID50009;assay;P57764;GSDMD;Reveal;1;R10002;FALSE;-0.779351580302115;316;lod_npx;10.0.0
OID50010;assay;Q9UQL6;HDAC5;Reveal;1;R10002;FALSE;-0.658365764876558;3284;lod_npx;10.0.0
OID50011;assay;P01574;IFNB1;Reveal;1;R10002;FALSE;0.757696731990075;902;lod_npx;10.0.0
OID50012;assay;K9M1U5;IFNL4;Reveal;1;R10002;FALSE;-3.24508378218299;1384;lod_npx;10.0.0
OID50013;assay;Q14626;IL11RA;Reveal;1;R10002;FALSE;-0.485035258264205;616;lod_npx;10.0.0
OID50014;assay;Q5VVH5;IRAK1BP1;Reveal;1;R10002;FALSE;-1.87237095845133;536;lod_npx;10.0.0
OID50017;assay;Q08493;PDE4C;Reveal;1;R10002;FALSE;1.31249661639335;810;lod_npx;10.0.0
OID50018;assay;A5LHX3;PSMB11;Reveal;1;R10002;FALSE;-2.84706343827208;422;lod_npx;10.0.0
OID50019;assay;Q9Y572;RIPK3;Reveal;1;R10002;FALSE;-2.66593834092525;358;lod_npx;10.0.0
OID50020;assay;Q8IUD6;RNF135;Reveal;1;R10002;FALSE;0.459250740256889;4208;lod_npx;10.0.0
OID50021;assay;P62987;UBA52;Reveal;1;R10002;FALSE;0.326067418069735;3288;lod_npx;10.0.0
OID50022;assay;Q96LR5;UBE2E2;Reveal;1;R10002;FALSE;-0.110695057695425;2240;lod_npx;10.0.0
OID50023;assay;P08319;ADH4;Reveal;1;R10002;FALSE;-4.45499879998937;1822;lod_npx;10.0.0
OID50024;assay;O43823;AKAP8;Reveal;1;R10002;FALSE;-0.0920225671960966;308;lod_npx;10.0.0
OID50025;assay;Q9UM73;ALK;Reveal;1;R10002;FALSE;0.00264341716048277;3276;lod_npx;10.0.0
OID50026;assay;Q92974;ARHGEF2;Reveal;1;R10002;FALSE;-0.270878014295145;2882;lod_npx;10.0.0
OID50027;assay;P18846;ATF1;Reveal;1;R10002;FALSE;0.583280673327035;3442;lod_npx;10.0.0
OID50028;assay;P61421;ATP6V0D1;Reveal;1;R10002;FALSE;-2.96830360220932;892;lod_npx;10.0.0
OID50029;assay;P56817;BACE1;Reveal;1;R10002;FALSE;-2.89849333562217;150;lod_count;10.0.0
OID50030;assay;Q6UXG8;BTNL9;Reveal;1;R10002;FALSE;-2.23146233732602;10716;lod_npx;10.0.0
OID50031;assay;Q49A92;C8orf34;Reveal;1;R10002;FALSE;0.958925904418183;8434;lod_npx;10.0.0
OID50032;assay;A8K4G0;CD300LB;Reveal;1;R10002;FALSE;-0.58202979758006;1542;lod_npx;10.0.0
OID50033;assay;P17676;CEBPB;Reveal;1;R10002;FALSE;-0.643191765663502;2514;lod_npx;10.0.0
OID50034;assay;P20309;CHRM3;Reveal;1;R10002;FALSE;-0.978525449512866;1968;lod_npx;10.0.0
OID50035;assay;Q9Y4C5;CHST2;Reveal;1;R10002;FALSE;-0.708964506670845;13092;lod_npx;10.0.0
OID50037;assay;P09496;CLTA;Reveal;1;R10002;FALSE;-0.0638509938034972;3760;lod_npx;10.0.0
OID50038;assay;Q9NQC7;CYLD;Reveal;1;R10002;FALSE;-0.596701861851012;2224;lod_npx;10.0.0
OID50039;assay;Q9NR30;DDX21;Reveal;1;R10002;FALSE;-0.397347365580493;1960;lod_npx;10.0.0
OID50040;assay;Q8IY21;DDX60;Reveal;1;R10002;FALSE;1.18815081572683;11868;lod_npx;10.0.0
OID50041;assay;Q9H2U1;DHX36;Reveal;1;R10002;FALSE;-0.464711185314142;612;lod_npx;10.0.0
OID50042;assay;Q13409;DYNC1I2;Reveal;1;R10002;FALSE;-0.423715401974101;912;lod_npx;10.0.0
OID50043;assay;Q9BQ95;ECSIT;Reveal;1;R10002;FALSE;-0.223672283619385;1538;lod_npx;10.0.0
OID50044;assay;P24530;EDNRB;Reveal;1;R10002;FALSE;-0.714110382799992;4152;lod_npx;10.0.0
OID50045;assay;P17677;GAP43;Reveal;1;R10002;FALSE;0.0752881243413976;5398;lod_npx;10.0.0
OID50046;assay;Q9H0R5;GBP3;Reveal;1;R10002;FALSE;0.389932446900541;6382;lod_npx;10.0.0
OID50047;assay;P35367;HRH1;Reveal;1;R10002;FALSE;-0.0184146771832654;1496;lod_npx;10.0.0
OID50048;assay;P06239;LCK;Reveal;1;R10002;FALSE;-1.92379732059391;730;lod_npx;10.0.0
OID50049;assay;P29376;LTK;Reveal;1;R10002;FALSE;-0.63236762776079;4078;lod_npx;10.0.0
